"B07001_049E","B07001_065E","B07001_081E","B08101_025E","B11007_001E","B11007_002E","B11007_004E","B11007_005E","B11007_006E","B11007_007E","B11007_009E","B11007_010E","B11007_011E","B11011_001E","B19013_001E","B19083_001E","B23020_001E","B25024_001E","B27020_001E","B27020_003E","B27020_009E","B27020_014E","NAME","state","county"
"1489","835","146","113","23084","7872","4495","4264","231","15212","11717","10699","1018","23084","54232","0.4345","38.2","25823","55135","51131","656","753","Whiteside County, Illinois","17","195"
"876","1058","86","198","27112","8931","5194","5044","150","18181","13913","12562","1351","27112","52993","0.4503","39.4","30192","64844","60894","608","268","Adams County, Illinois","17","001"
"1256","448","93","196","14353","4396","2402","2270","132","9957","8065","7313","752","14353","66639","0.4101","38.8","15882","35508","33666","252","252","Clinton County, Illinois","17","027"
"8027","1848","568","684","38150","8598","5437","5210","227","29552","22305","17954","4351","38150","63317","0.4361","37.0","41206","103654","92576","2421","3192","DeKalb County, Illinois","17","037"
"296","80","9","0","2773","939","539","522","17","1834","1403","1281","122","2773","51080","0.4144","39.7","3201","6428","6001","12","14","Edwards County, Illinois","17","047"
"263","12","29","0","3711","1222","710","699","11","2489","1895","1724","171","3711","54256","0.4192","39.3","4349","9532","8863","8","31","Jasper County, Illinois","17","079"
"1489","555","114","119","14985","4640","2792","2652","140","10345","7658","7158","500","14985","49896","0.4516","38.6","16998","35639","32948","379","210","Jefferson County, Illinois","17","081"
"1516","693","128","219","31151","10477","5885","5569","316","20674","15108","13846","1262","31151","46515","0.4506","38.5","36109","74983","69432","710","544","Vermilion County, Illinois","17","183"
"26046","5742","1862","13360","229498","59610","40381","38815","1566","169888","140362","132412","7950","229498","86961","0.4068","38.5","243907","682082","578037","44136","25692","Will County, Illinois","17","197"
"2676","844","78","146","27029","8910","4924","4795","129","18119","13472","12158","1314","27029","50734","0.4509","38.4","31286","65070","60738","416","471","Williamson County, Illinois","17","199"
"532","237","19","15","6720","2056","1276","1246","30","4664","3916","3574","342","6720","56531","0.4221","38.8","7814","15505","14605","43","135","Clark County, Illinois","17","023"
"634","167","29","0","7613","2337","1368","1273","95","5276","4161","3788","373","7613","56714","0.4240","38.8","8446","19464","16151","257","204","Douglas County, Illinois","17","041"
"1252","504","170","79","13877","4078","2377","2226","151","9799","7478","6951","527","13877","56685","0.4544","38.7","14892","33733","31542","256","366","Effingham County, Illinois","17","049"
"1546","394","27","17","13940","4914","2889","2775","114","9026","6667","6053","614","13940","51643","0.4538","38.4","16328","32562","30383","91","71","Fulton County, Illinois","17","057"
"594","141","4","7","4949","1724","958","938","20","3225","2510","2334","176","4949","49885","0.4204","37.2","6438","12849","12035","22","34","Greene County, Illinois","17","061"
"160","37","0","53","3400","1231","701","617","84","2169","1873","1747","126","3400","54046","0.4165","40.1","4107","8100","7609","38","16","Hamilton County, Illinois","17","065"
"117","49","0","38","1363","579","401","388","13","784","566","541","25","1363","51250","0.5011","39.8","2181","3841","3519","10","0","Hardin County, Illinois","17","069"
"1055","634","67","16","19856","6834","3910","3810","100","13022","10271","9664","607","19856","59933","0.4151","38.6","22165","48549","45500","382","465","Henry County, Illinois","17","073"
"1533","63","9","0","4303","1842","1199","1147","52","2461","2019","1895","124","4303","52774","0.4409","38.9","5625","10217","9754","44","10","Johnson County, Illinois","17","087"
"1683","305","137","91","20680","7548","3789","3497","292","13132","9376","8298","1078","20680","44129","0.4523","36.9","23917","47703","44033","287","1010","Knox County, Illinois","17","095"
"1442","211","41","30","14307","4730","2741","2647","94","9577","7319","6799","520","14307","55160","0.4302","38.9","15919","33887","31757","223","333","Livingston County, Illinois","17","105"
"146","25","0","8","1939","716","444","429","15","1223","991","954","37","1939","57118","0.3907","38.1","2450","4953","4774","24","22","Scott County, Illinois","17","171"
"4817","1562","293","407","54291","16689","9892","9577","315","37602","28757","26559","2198","54291","63454","0.4181","38.3","58847","130814","123818","1008","1012","Tazewell County, Illinois","17","179"
"712","437","46","56","6862","2254","1326","1280","46","4608","3524","3278","246","6862","50310","0.4120","37.5","7687","16952","15403","298","577","Warren County, Illinois","17","187"
"1310","469","160","18","14403","4538","2913","2750","163","9865","7938","7283","655","14403","57712","0.4253","38.6","17078","39616","36596","231","219","Harrison County, Indiana","18","061"
"5279","2570","77","515","43039","13954","8137","7713","424","29085","22511","20299","2212","43039","53658","0.4402","38.9","49177","102327","91814","1898","707","LaPorte County, Indiana","18","091"
"1347","575","81","100","12862","4232","2562","2476","86","8630","6647","6015","632","12862","54259","0.4019","38.1","14154","30377","27515","250","173","Wabash County, Indiana","18","169"
"1218","739","12","57","12533","3967","2592","2531","61","8566","6744","6210","534","12533","63892","0.3774","39.1","13554","33106","30360","328","245","Jasper County, Indiana","18","073"
"293","163","12","0","4187","1396","713","679","34","2791","2096","1834","262","4187","52726","0.4032","39.8","4814","9926","9257","14","6","Martin County, Indiana","18","101"
"5395","4730","355","892","64517","18452","12115","11635","480","46065","36049","32371","3678","64517","71152","0.4267","39.2","68720","166977","151997","3467","1745","Porter County, Indiana","18","127"
"975","311","89","46","10992","3406","1889","1765","124","7586","6054","5721","333","10992","56332","0.4280","38.9","12355","27900","25363","191","61","Ripley County, Indiana","18","137"
"480","303","7","13","8127","2694","1700","1628","72","5433","4297","4053","244","8127","57305","0.4418","39.6","9095","20213","19098","147","121","Spencer County, Indiana","18","147"
"891","117","50","48","6376","2117","1253","1218","35","4259","3529","3130","399","6376","58118","0.4001","39.8","7011","14957","13669","63","129","Tipton County, Indiana","18","159"
"5850","2760","511","399","41994","11989","6622","6207","415","30005","21772","18484","3288","41994","45230","0.4676","37.2","47215","103552","93337","982","1540","Vigo County, Indiana","18","167"
"2535","1522","91","102","24514","7121","4724","4587","137","17393","14306","13244","1062","24514","73482","0.4409","40.2","25961","61555","56783","1122","769","Warrick County, Indiana","18","173"
"1656","480","47","4","16801","4811","2968","2866","102","11990","9258","8686","572","16801","56421","0.4258","39.7","18045","42603","38762","296","214","DeKalb County, Indiana","18","033"
"1011","1027","110","34","12325","3471","2435","2358","77","8854","7667","7172","495","12325","64498","0.3998","38.2","14790","39040","22688","121","261","LaGrange County, Indiana","18","087"
"679","69","10","13","6667","2084","1224","1169","55","4583","3825","3542","283","6667","54346","0.4060","41.4","7482","16452","14763","37","45","Rush County, Indiana","18","139"
"4150","1541","206","49","25485","5832","3717","3546","171","19653","16133","14968","1165","25485","83077","0.4894","40.2","27050","64836","59191","1185","1518","Boone County, Indiana","18","011"
"492","274","21","39","6744","2649","1380","1296","84","4095","2616","2312","304","6744","38839","0.4887","37.2","10781","13916","12687","99","54","Gogebic County, Michigan","26","053"
"1098","146","161","43","9209","3017","1814","1715","99","6192","4843","4489","354","9209","63452","0.4215","39.4","10880","22788","21441","131","166","Meeker County, Minnesota","27","093"
"3816","1659","481","101","23005","6886","4008","3872","136","16119","12694","11548","1146","23005","68584","0.4333","35.7","25014","63601","56655","1476","2435","Rice County, Minnesota","27","131"
"116","18","0","1","1669","534","323","307","16","1135","863","805","58","1669","58576","0.4109","39.8","1938","3997","3819","25","10","Red Lake County, Minnesota","27","125"
"2242","3576","232","262","24364","5580","3094","3007","87","18784","14192","12405","1787","24364","65269","0.4202","37.5","26456","62943","57629","1441","1278","Clay County, Minnesota","27","027"
"516","260","73","203","8616","2775","1738","1672","66","5841","4591","4207","384","8616","61207","0.4060","39.6","9965","20577","18462","102","127","Fillmore County, Minnesota","27","045"
"830","1122","39","98","12584","3781","1997","1883","114","8803","6349","5914","435","12584","59343","0.4239","39.0","14952","30934","28821","573","520","Polk County, Minnesota","27","119"
"633","150","29","28","6031","1855","1122","1064","58","4176","3262","3032","230","6031","63439","0.4089","40.3","6602","14772","13642","173","251","Sibley County, Minnesota","27","143"
"308","39","28","60","4310","1508","822","808","14","2802","2220","2058","162","4310","54065","0.4279","39.6","5056","10843","8741","327","511","Watonwan County, Minnesota","27","165"
"224","97","3","19","2298","884","439","423","16","1414","1122","983","139","2298","53900","0.4234","38.9","3152","4862","4609","10","11","Big Stone County, Minnesota","27","011"
"1546","286","41","86","13164","5060","3387","3219","168","8104","6112","5542","570","13164","52204","0.4365","38.9","25866","28995","26564","205","82","Cass County, Minnesota","27","021"
"1012","440","54","55","8688","3457","2369","2302","67","5231","4042","3683","359","8688","56709","0.4229","39.0","14817","20867","19487","121","68","Hubbard County, Minnesota","27","057"
"518","577","78","40","8759","3074","1684","1574","110","5685","4277","3939","338","8759","52798","0.4342","39.9","9981","19660","18318","182","40","Martin County, Minnesota","27","091"
"310","281","103","37","8033","2325","1416","1377","39","5708","4439","4185","254","8033","55304","0.4162","39.8","8659","21429","16423","1407","1811","Nobles County, Minnesota","27","105"
"6878","863","336","902","32206","6991","4659","4389","270","25215","21863","19798","2065","32206","89250","0.3661","39.2","33934","92421","87193","1799","961","Sherburne County, Minnesota","27","141"
"5371","1191","224","1192","36754","8076","5207","5055","152","28678","24147","22511","1636","36754","101496","0.4238","38.9","38271","101658","94259","2915","1459","Carver County, Minnesota","27","019"
"1403","318","47","80","14714","4593","2734","2566","168","10121","7733","6917","816","14714","62121","0.4132","38.9","15890","35599","33177","425","307","McLeod County, Minnesota","27","085"
"30494","13069","4515","18623","209043","55383","30231","28339","1892","153660","109798","93923","15875","209043","64660","0.4600","37.2","219977","540315","436185","43118","32601","Ramsey County, Minnesota","27","123"
"2299","1923","250","526","19442","5571","3414","3297","117","13871","9944","8033","1911","19442","59329","0.4341","36.7","21220","50270","45865","481","992","Winona County, Minnesota","27","169"
"1056","198","39","174","7756","1960","1259","1230","29","5796","4740","4448","292","7756","74575","0.3864","40.1","8241","20574","19191","181","305","Dodge County, Minnesota","27","039"
"2449","1089","74","83","26820","9442","6077","5749","328","17378","13223","11835","1388","26820","56549","0.4562","38.5","41916","63444","59816","549","132","Crow Wing County, Minnesota","27","035"
"5411","1337","226","602","48242","11046","7204","6872","332","37196","31194","28809","2385","48242","84974","0.3881","38.9","51815","133647","125690","2104","1318","Wright County, Minnesota","27","171"
"233","162","7","11","2468","905","497","477","20","1563","1117","1026","91","2468","53077","0.4492","40.9","3135","5512","5203","21","19","Lincoln County, Minnesota","27","081"
"1671","170","54","152","10249","3239","1882","1754","128","7010","5308","4861","447","10249","56135","0.4215","38.5","12914","25419","23631","168","130","Mille Lacs County, Minnesota","27","095"
"1604","314","56","46","13613","4105","2582","2438","144","9508","7533","6800","733","13613","63098","0.4024","37.5","16062","34304","32527","214","143","Carlton County, Minnesota","27","017"
"744","100","18","45","6439","2235","1504","1383","121","4204","3300","2975","325","6439","57163","0.3918","38.3","7931","15915","14898","105","17","Kanabec County, Minnesota","27","065"
